ppl: 2.846122980117798
nlls:tensor(1.2230, device='cuda:0')
tensor(1.2798, device='cuda:0')
tensor(1.3461, device='cuda:0')
tensor(1.1753, device='cuda:0')
tensor(1.4068, device='cuda:0')
tensor(1.2007, device='cuda:0')
tensor(1.3085, device='cuda:0')
tensor(1.4529, device='cuda:0')
tensor(1.2486, device='cuda:0')
tensor(1.0696, device='cuda:0')
tensor(1.1901, device='cuda:0')
tensor(1.1335, device='cuda:0')
tensor(1.2060, device='cuda:0')
tensor(1.1695, device='cuda:0')
tensor(1.3617, device='cuda:0')
tensor(1.2461, device='cuda:0')
tensor(1.3473, device='cuda:0')
tensor(1.2749, device='cuda:0')
tensor(1.2809, device='cuda:0')
tensor(1.2082, device='cuda:0')
tensor(1.2214, device='cuda:0')
tensor(1.3762, device='cuda:0')
tensor(1.3205, device='cuda:0')
tensor(1.4334, device='cuda:0')
tensor(1.1795, device='cuda:0')
tensor(1.1557, device='cuda:0')
tensor(1.3162, device='cuda:0')
tensor(1.2755, device='cuda:0')
tensor(1.3337, device='cuda:0')
tensor(1.1967, device='cuda:0')
tensor(0.8398, device='cuda:0')
tensor(1.1163, device='cuda:0')
tensor(1.3838, device='cuda:0')
tensor(1.3467, device='cuda:0')
tensor(1.2219, device='cuda:0')
tensor(1.2190, device='cuda:0')
tensor(1.2202, device='cuda:0')
tensor(1.2028, device='cuda:0')
tensor(1.3945, device='cuda:0')
tensor(1.5585, device='cuda:0')
tensor(1.3989, device='cuda:0')
tensor(1.2071, device='cuda:0')
tensor(0.9999, device='cuda:0')
tensor(1.0697, device='cuda:0')
tensor(0.8710, device='cuda:0')
tensor(0.9888, device='cuda:0')
tensor(1.1495, device='cuda:0')
tensor(1.1333, device='cuda:0')
tensor(1.0725, device='cuda:0')
tensor(1.0357, device='cuda:0')
tensor(1.1087, device='cuda:0')
tensor(1.1565, device='cuda:0')
tensor(1.0761, device='cuda:0')
tensor(0.9536, device='cuda:0')
tensor(0.7836, device='cuda:0')
tensor(1.1352, device='cuda:0')
tensor(1.0120, device='cuda:0')
tensor(0.8530, device='cuda:0')
tensor(0.8767, device='cuda:0')
tensor(0.9806, device='cuda:0')
tensor(0.7182, device='cuda:0')
tensor(0.9130, device='cuda:0')
tensor(0.9359, device='cuda:0')
tensor(0.9294, device='cuda:0')
tensor(1.0497, device='cuda:0')
tensor(1.2144, device='cuda:0')
tensor(1.3963, device='cuda:0')
tensor(1.5374, device='cuda:0')
tensor(0.9341, device='cuda:0')
tensor(1.0316, device='cuda:0')
tensor(1.0763, device='cuda:0')
tensor(0.8904, device='cuda:0')
tensor(1.0579, device='cuda:0')
tensor(1.0997, device='cuda:0')
tensor(1.1206, device='cuda:0')
tensor(1.1060, device='cuda:0')
tensor(1.0822, device='cuda:0')
tensor(1.2537, device='cuda:0')
tensor(1.1506, device='cuda:0')
tensor(1.1067, device='cuda:0')
tensor(1.0192, device='cuda:0')
tensor(1.2332, device='cuda:0')
tensor(1.0534, device='cuda:0')
tensor(0.9342, device='cuda:0')
tensor(0.9934, device='cuda:0')
tensor(1.0662, device='cuda:0')
tensor(1.0269, device='cuda:0')
tensor(1.3627, device='cuda:0')
tensor(1.9270, device='cuda:0')
tensor(1.0173, device='cuda:0')
tensor(1.2898, device='cuda:0')
tensor(1.8945, device='cuda:0')
tensor(1.0644, device='cuda:0')
tensor(1.1029, device='cuda:0')
tensor(0.9144, device='cuda:0')
tensor(0.8257, device='cuda:0')
tensor(0.9187, device='cuda:0')
tensor(0.7236, device='cuda:0')
tensor(1.4834, device='cuda:0')
tensor(1.0835, device='cuda:0')
tensor(0.9149, device='cuda:0')
tensor(0.6230, device='cuda:0')
tensor(0.8661, device='cuda:0')
tensor(1.2269, device='cuda:0')
tensor(1.1853, device='cuda:0')
tensor(1.1301, device='cuda:0')
tensor(1.5337, device='cuda:0')
tensor(1.5704, device='cuda:0')
tensor(1.5688, device='cuda:0')
tensor(1.4269, device='cuda:0')
tensor(1.1215, device='cuda:0')
tensor(1.1520, device='cuda:0')
tensor(1.0789, device='cuda:0')
tensor(1.1383, device='cuda:0')
tensor(0.9841, device='cuda:0')
tensor(0.8650, device='cuda:0')
tensor(1.1722, device='cuda:0')
tensor(1.6761, device='cuda:0')
tensor(0.5865, device='cuda:0')
tensor(0.7865, device='cuda:0')
tensor(0.7645, device='cuda:0')
tensor(0.8132, device='cuda:0')
tensor(1.0834, device='cuda:0')
tensor(0.8878, device='cuda:0')
tensor(0.6833, device='cuda:0')
tensor(0.7675, device='cuda:0')
tensor(0.9311, device='cuda:0')
tensor(0.6631, device='cuda:0')
tensor(0.7235, device='cuda:0')
tensor(1.0059, device='cuda:0')
tensor(1.2096, device='cuda:0')
tensor(1.1211, device='cuda:0')
tensor(1.1498, device='cuda:0')
tensor(1.1362, device='cuda:0')
tensor(1.2547, device='cuda:0')
tensor(1.0427, device='cuda:0')
tensor(1.2449, device='cuda:0')
tensor(1.1333, device='cuda:0')
tensor(0.8196, device='cuda:0')
tensor(1.1032, device='cuda:0')
tensor(1.0622, device='cuda:0')
tensor(1.0846, device='cuda:0')
tensor(1.2494, device='cuda:0')
tensor(1.1658, device='cuda:0')
tensor(0.9943, device='cuda:0')
tensor(0.7942, device='cuda:0')
tensor(0.9311, device='cuda:0')
tensor(0.8744, device='cuda:0')
tensor(1.2270, device='cuda:0')
tensor(1.6252, device='cuda:0')
tensor(1.4981, device='cuda:0')
tensor(1.2530, device='cuda:0')
tensor(2.0549, device='cuda:0')
tensor(1.3648, device='cuda:0')
tensor(1.5763, device='cuda:0')
tensor(1.4850, device='cuda:0')
tensor(1.7805, device='cuda:0')
tensor(1.4130, device='cuda:0')
tensor(1.1262, device='cuda:0')
tensor(1.1859, device='cuda:0')
tensor(1.2111, device='cuda:0')
tensor(1.2823, device='cuda:0')
tensor(1.2462, device='cuda:0')
tensor(1.5250, device='cuda:0')
tensor(1.6356, device='cuda:0')
tensor(0.9324, device='cuda:0')
tensor(0.9088, device='cuda:0')
tensor(0.8037, device='cuda:0')
tensor(0.8250, device='cuda:0')
tensor(0.5299, device='cuda:0')
tensor(0.6835, device='cuda:0')
tensor(0.5967, device='cuda:0')
tensor(0.5802, device='cuda:0')
tensor(0.6450, device='cuda:0')
tensor(1.1315, device='cuda:0')
tensor(0.9152, device='cuda:0')
tensor(0.7950, device='cuda:0')
tensor(1.0282, device='cuda:0')
tensor(0.7905, device='cuda:0')
tensor(0.8635, device='cuda:0')
tensor(0.9354, device='cuda:0')
tensor(1.0009, device='cuda:0')
tensor(1.3286, device='cuda:0')
tensor(0.7796, device='cuda:0')
tensor(0.8806, device='cuda:0')
tensor(0.7401, device='cuda:0')
tensor(0.6195, device='cuda:0')
tensor(0.9122, device='cuda:0')
tensor(0.9230, device='cuda:0')
tensor(0.9448, device='cuda:0')
tensor(1.1068, device='cuda:0')
tensor(1.4925, device='cuda:0')
tensor(0.8499, device='cuda:0')
tensor(0.5808, device='cuda:0')
tensor(0.7046, device='cuda:0')
tensor(0.8136, device='cuda:0')
tensor(0.8355, device='cuda:0')
tensor(0.7705, device='cuda:0')
tensor(0.9449, device='cuda:0')
tensor(0.7047, device='cuda:0')
tensor(0.6055, device='cuda:0')
tensor(1.1923, device='cuda:0')
tensor(1.2318, device='cuda:0')
tensor(1.8444, device='cuda:0')
tensor(1.8041, device='cuda:0')
tensor(1.4183, device='cuda:0')
tensor(1.2072, device='cuda:0')
tensor(1.1960, device='cuda:0')
tensor(1.1732, device='cuda:0')
tensor(1.0999, device='cuda:0')
tensor(1.0913, device='cuda:0')
tensor(1.0683, device='cuda:0')
tensor(1.4054, device='cuda:0')
tensor(1.2695, device='cuda:0')
tensor(1.3333, device='cuda:0')
tensor(1.1267, device='cuda:0')
tensor(0.6961, device='cuda:0')
tensor(1.1019, device='cuda:0')
tensor(0.9748, device='cuda:0')
tensor(0.8209, device='cuda:0')
tensor(1.1752, device='cuda:0')
tensor(1.0333, device='cuda:0')
tensor(1.8557, device='cuda:0')
tensor(1.2305, device='cuda:0')
tensor(0.9946, device='cuda:0')
tensor(1.1935, device='cuda:0')
tensor(1.2490, device='cuda:0')
tensor(1.1865, device='cuda:0')
tensor(0.7981, device='cuda:0')
tensor(0.7700, device='cuda:0')
tensor(0.8254, device='cuda:0')
tensor(0.7457, device='cuda:0')
tensor(0.8832, device='cuda:0')
tensor(0.9968, device='cuda:0')
tensor(0.9000, device='cuda:0')
tensor(0.9334, device='cuda:0')
tensor(1.0578, device='cuda:0')
tensor(0.9663, device='cuda:0')
tensor(0.8703, device='cuda:0')
tensor(0.8326, device='cuda:0')
tensor(0.6191, device='cuda:0')
tensor(0.8314, device='cuda:0')
tensor(0.7456, device='cuda:0')
tensor(0.9282, device='cuda:0')
tensor(0.9476, device='cuda:0')
tensor(0.8805, device='cuda:0')
tensor(1.0641, device='cuda:0')
tensor(1.0120, device='cuda:0')
tensor(0.9074, device='cuda:0')
tensor(0.7005, device='cuda:0')
tensor(0.9310, device='cuda:0')
tensor(1.0168, device='cuda:0')
tensor(0.8934, device='cuda:0')
tensor(1.2355, device='cuda:0')
tensor(1.2458, device='cuda:0')
tensor(0.9657, device='cuda:0')
tensor(0.9323, device='cuda:0')
tensor(1.1162, device='cuda:0')
tensor(0.8681, device='cuda:0')
tensor(0.9733, device='cuda:0')
tensor(1.2462, device='cuda:0')
tensor(2.0529, device='cuda:0')
tensor(1.3265, device='cuda:0')
tensor(1.3698, device='cuda:0')
tensor(1.7366, device='cuda:0')
tensor(1.6635, device='cuda:0')
tensor(1.5496, device='cuda:0')
tensor(0.9595, device='cuda:0')
tensor(0.7848, device='cuda:0')
tensor(0.9763, device='cuda:0')
tensor(0.8655, device='cuda:0')
tensor(0.8697, device='cuda:0')
tensor(0.8149, device='cuda:0')
tensor(0.8386, device='cuda:0')
tensor(0.8484, device='cuda:0')
tensor(0.7126, device='cuda:0')
tensor(0.8789, device='cuda:0')
tensor(0.9982, device='cuda:0')
tensor(0.8629, device='cuda:0')
tensor(0.8283, device='cuda:0')
tensor(0.7101, device='cuda:0')
tensor(0.8374, device='cuda:0')
tensor(0.8608, device='cuda:0')
tensor(0.8336, device='cuda:0')
tensor(0.8423, device='cuda:0')
tensor(0.9045, device='cuda:0')
tensor(0.8397, device='cuda:0')
tensor(0.7254, device='cuda:0')
tensor(0.7821, device='cuda:0')
tensor(0.9371, device='cuda:0')
tensor(1.0314, device='cuda:0')
tensor(1.0047, device='cuda:0')
tensor(0.8806, device='cuda:0')
tensor(0.8246, device='cuda:0')
tensor(0.8874, device='cuda:0')
tensor(0.8869, device='cuda:0')
tensor(0.8029, device='cuda:0')
tensor(0.9739, device='cuda:0')
tensor(1.1194, device='cuda:0')
tensor(1.2044, device='cuda:0')
tensor(0.9156, device='cuda:0')
tensor(1.0156, device='cuda:0')
tensor(0.8988, device='cuda:0')
tensor(0.8740, device='cuda:0')
tensor(1.5798, device='cuda:0')
tensor(0.9267, device='cuda:0')
tensor(1.6826, device='cuda:0')
tensor(1.4418, device='cuda:0')
tensor(1.4331, device='cuda:0')
tensor(1.3449, device='cuda:0')
tensor(1.1891, device='cuda:0')
tensor(0.8599, device='cuda:0')
tensor(1.7106, device='cuda:0')
tensor(1.0743, device='cuda:0')
tensor(1.2171, device='cuda:0')
tensor(0.6983, device='cuda:0')
tensor(0.7263, device='cuda:0')
tensor(0.8645, device='cuda:0')
tensor(0.7876, device='cuda:0')
tensor(0.7121, device='cuda:0')
tensor(0.8030, device='cuda:0')
tensor(0.7411, device='cuda:0')
tensor(0.7880, device='cuda:0')
tensor(0.7469, device='cuda:0')
tensor(0.7477, device='cuda:0')
tensor(0.7002, device='cuda:0')
tensor(0.7249, device='cuda:0')
tensor(0.6401, device='cuda:0')
tensor(1.0914, device='cuda:0')
tensor(0.7188, device='cuda:0')
tensor(0.9090, device='cuda:0')
tensor(1.3519, device='cuda:0')
tensor(1.4010, device='cuda:0')
tensor(0.9654, device='cuda:0')
tensor(0.9292, device='cuda:0')
tensor(1.1707, device='cuda:0')
tensor(0.8598, device='cuda:0')
tensor(0.9909, device='cuda:0')
tensor(0.8855, device='cuda:0')
tensor(0.6002, device='cuda:0')
tensor(0.7980, device='cuda:0')
tensor(1.4065, device='cuda:0')
tensor(1.4079, device='cuda:0')
tensor(1.2705, device='cuda:0')
tensor(1.2912, device='cuda:0')
tensor(1.2136, device='cuda:0')
tensor(1.0589, device='cuda:0')
tensor(0.7614, device='cuda:0')
tensor(0.7286, device='cuda:0')
tensor(1.0045, device='cuda:0')
tensor(0.9537, device='cuda:0')
tensor(1.0120, device='cuda:0')
tensor(0.9880, device='cuda:0')
tensor(0.8057, device='cuda:0')
tensor(1.1635, device='cuda:0')
tensor(1.1213, device='cuda:0')
tensor(0.9899, device='cuda:0')
tensor(1.1065, device='cuda:0')
tensor(0.9660, device='cuda:0')
tensor(1.8159, device='cuda:0')
tensor(2.0633, device='cuda:0')
tensor(2.2234, device='cuda:0')
tensor(2.3058, device='cuda:0')
tensor(2.2679, device='cuda:0')
tensor(1.7617, device='cuda:0')
tensor(1.0677, device='cuda:0')
tensor(0.8491, device='cuda:0')
tensor(0.9906, device='cuda:0')
tensor(0.8907, device='cuda:0')
tensor(1.0318, device='cuda:0')
tensor(1.0364, device='cuda:0')
tensor(0.9501, device='cuda:0')
tensor(0.9971, device='cuda:0')
tensor(1.0351, device='cuda:0')
tensor(0.8480, device='cuda:0')
tensor(0.8346, device='cuda:0')
tensor(0.7837, device='cuda:0')
tensor(1.2077, device='cuda:0')
tensor(1.1763, device='cuda:0')
tensor(1.1579, device='cuda:0')
tensor(1.3325, device='cuda:0')
tensor(1.0178, device='cuda:0')
tensor(1.0567, device='cuda:0')
tensor(1.3339, device='cuda:0')
tensor(2.1233, device='cuda:0')
tensor(2.1716, device='cuda:0')
tensor(2.2433, device='cuda:0')
tensor(2.1891, device='cuda:0')
tensor(1.8930, device='cuda:0')
tensor(1.2338, device='cuda:0')
tensor(1.2680, device='cuda:0')
tensor(0.8449, device='cuda:0')
tensor(1.0135, device='cuda:0')
tensor(1.1811, device='cuda:0')
tensor(1.1222, device='cuda:0')
tensor(1.0383, device='cuda:0')
tensor(0.9606, device='cuda:0')
tensor(0.9800, device='cuda:0')
tensor(1.3422, device='cuda:0')
tensor(0.8616, device='cuda:0')
tensor(0.7651, device='cuda:0')
tensor(0.4124, device='cuda:0')
tensor(0.4896, device='cuda:0')
tensor(0.4968, device='cuda:0')
tensor(0.8126, device='cuda:0')
tensor(0.3675, device='cuda:0')
tensor(0.6821, device='cuda:0')
tensor(0.6344, device='cuda:0')
tensor(0.4024, device='cuda:0')
tensor(0.4228, device='cuda:0')
tensor(0.4592, device='cuda:0')
tensor(0.5572, device='cuda:0')
tensor(0.3921, device='cuda:0')
tensor(0.7687, device='cuda:0')
tensor(0.5757, device='cuda:0')
tensor(0.5570, device='cuda:0')
tensor(0.4100, device='cuda:0')
tensor(0.6973, device='cuda:0')
tensor(0.4702, device='cuda:0')
tensor(0.7582, device='cuda:0')
tensor(1.3131, device='cuda:0')
tensor(1.1352, device='cuda:0')
tensor(1.5354, device='cuda:0')
tensor(1.0972, device='cuda:0')
tensor(0.9849, device='cuda:0')
tensor(1.1018, device='cuda:0')
tensor(0.7252, device='cuda:0')
tensor(0.8214, device='cuda:0')
tensor(0.7758, device='cuda:0')
tensor(0.8218, device='cuda:0')
tensor(1.1382, device='cuda:0')
tensor(1.0065, device='cuda:0')
tensor(0.7877, device='cuda:0')
tensor(1.0985, device='cuda:0')
tensor(0.5915, device='cuda:0')
tensor(0.7250, device='cuda:0')
tensor(0.7481, device='cuda:0')
tensor(0.8151, device='cuda:0')
tensor(0.7674, device='cuda:0')
tensor(0.6553, device='cuda:0')
tensor(0.8940, device='cuda:0')
tensor(0.8345, device='cuda:0')
tensor(1.1242, device='cuda:0')
tensor(0.9651, device='cuda:0')
tensor(0.8099, device='cuda:0')
tensor(0.6030, device='cuda:0')
tensor(0.9549, device='cuda:0')
tensor(0.7972, device='cuda:0')
tensor(0.8122, device='cuda:0')
tensor(0.7770, device='cuda:0')
tensor(1.2858, device='cuda:0')
tensor(1.0197, device='cuda:0')
tensor(0.7363, device='cuda:0')
tensor(0.7384, device='cuda:0')
tensor(0.8327, device='cuda:0')
tensor(0.7804, device='cuda:0')
tensor(1.1646, device='cuda:0')
tensor(1.0168, device='cuda:0')
tensor(1.1465, device='cuda:0')
tensor(0.8827, device='cuda:0')
tensor(0.8853, device='cuda:0')
tensor(0.9898, device='cuda:0')
tensor(0.8503, device='cuda:0')
tensor(0.6851, device='cuda:0')
tensor(0.4471, device='cuda:0')
tensor(0.2692, device='cuda:0')
tensor(0.3814, device='cuda:0')
tensor(0.3223, device='cuda:0')
tensor(0.2644, device='cuda:0')
tensor(0.1696, device='cuda:0')
tensor(0.4049, device='cuda:0')
tensor(0.4736, device='cuda:0')
tensor(0.2281, device='cuda:0')
tensor(0.3960, device='cuda:0')
tensor(0.6463, device='cuda:0')
tensor(0.9286, device='cuda:0')
tensor(1.1673, device='cuda:0')
tensor(0.3393, device='cuda:0')
tensor(0.9624, device='cuda:0')
tensor(0.9568, device='cuda:0')
tensor(0.9678, device='cuda:0')
tensor(1.0637, device='cuda:0')
tensor(0.6043, device='cuda:0')
tensor(0.8307, device='cuda:0')
tensor(1.1317, device='cuda:0')
tensor(1.1031, device='cuda:0')
tensor(1.4043, device='cuda:0')
tensor(1.2738, device='cuda:0')
tensor(1.3648, device='cuda:0')
tensor(0.8066, device='cuda:0')
tensor(0.6639, device='cuda:0')
tensor(0.8512, device='cuda:0')
tensor(1.0419, device='cuda:0')
tensor(1.5912, device='cuda:0')
tensor(1.9382, device='cuda:0')
tensor(1.5623, device='cuda:0')
tensor(1.3187, device='cuda:0')
tensor(1.7100, device='cuda:0')
tensor(1.4741, device='cuda:0')
tensor(1.9407, device='cuda:0')
tensor(1.6676, device='cuda:0')
tensor(1.4179, device='cuda:0')
tensor(1.6187, device='cuda:0')
tensor(1.7997, device='cuda:0')
tensor(1.3198, device='cuda:0')
tensor(1.3468, device='cuda:0')
tensor(1.2940, device='cuda:0')
tensor(1.3887, device='cuda:0')
tensor(1.6986, device='cuda:0')
tensor(1.5695, device='cuda:0')
tensor(1.6251, device='cuda:0')
tensor(1.6755, device='cuda:0')
tensor(1.4912, device='cuda:0')
tensor(1.2818, device='cuda:0')
tensor(1.4420, device='cuda:0')
tensor(1.5956, device='cuda:0')
tensor(0.9945, device='cuda:0')
tensor(0.6965, device='cuda:0')
tensor(0.6911, device='cuda:0')
tensor(1.1620, device='cuda:0')
tensor(1.3626, device='cuda:0')
tensor(1.0377, device='cuda:0')
tensor(1.0957, device='cuda:0')
tensor(1.4166, device='cuda:0')
tensor(1.6772, device='cuda:0')
tensor(1.1806, device='cuda:0')
tensor(1.1368, device='cuda:0')
tensor(0.9370, device='cuda:0')
tensor(1.3341, device='cuda:0')
tensor(0.9562, device='cuda:0')
tensor(0.7385, device='cuda:0')
tensor(1.1324, device='cuda:0')
tensor(1.2584, device='cuda:0')
tensor(1.4325, device='cuda:0')
tensor(1.1136, device='cuda:0')
tensor(1.2162, device='cuda:0')
tensor(0.9916, device='cuda:0')
tensor(0.9398, device='cuda:0')
tensor(1.9511, device='cuda:0')
tensor(1.1704, device='cuda:0')
tensor(1.0618, device='cuda:0')
tensor(0.8461, device='cuda:0')
tensor(0.8171, device='cuda:0')
tensor(1.3645, device='cuda:0')
tensor(1.1202, device='cuda:0')
tensor(0.9131, device='cuda:0')
tensor(1.1822, device='cuda:0')
tensor(1.2444, device='cuda:0')
tensor(1.1984, device='cuda:0')
tensor(0.9425, device='cuda:0')
tensor(1.1605, device='cuda:0')
tensor(1.0788, device='cuda:0')
tensor(1.0833, device='cuda:0')
tensor(1.1014, device='cuda:0')
tensor(1.1645, device='cuda:0')
tensor(1.1611, device='cuda:0')
tensor(1.0947, device='cuda:0')
tensor(0.9624, device='cuda:0')
tensor(1.5791, device='cuda:0')
tensor(1.1286, device='cuda:0')
tensor(1.2656, device='cuda:0')
tensor(0.7584, device='cuda:0')
tensor(1.2196, device='cuda:0')
tensor(1.4649, device='cuda:0')
tensor(0.8299, device='cuda:0')
tensor(1.0917, device='cuda:0')
tensor(1.2338, device='cuda:0')
tensor(1.1767, device='cuda:0')
tensor(1.0328, device='cuda:0')
tensor(1.0462, device='cuda:0')
tensor(1.5246, device='cuda:0')
tensor(1.2469, device='cuda:0')
tensor(0.9378, device='cuda:0')
tensor(1.1561, device='cuda:0')
tensor(1.8493, device='cuda:0')
tensor(1.2709, device='cuda:0')
tensor(1.3155, device='cuda:0')
tensor(1.2450, device='cuda:0')
tensor(1.3311, device='cuda:0')
tensor(1.2204, device='cuda:0')
tensor(1.1832, device='cuda:0')
tensor(0.9857, device='cuda:0')
tensor(1.5729, device='cuda:0')
tensor(1.7197, device='cuda:0')
tensor(1.7180, device='cuda:0')
tensor(0.8135, device='cuda:0')
tensor(0.8135, device='cuda:0')
tensor(0.9301, device='cuda:0')
tensor(1.2915, device='cuda:0')
tensor(1.0060, device='cuda:0')
tensor(1.2517, device='cuda:0')
tensor(0.9808, device='cuda:0')
tensor(1.2054, device='cuda:0')
tensor(1.3622, device='cuda:0')
tensor(1.2185, device='cuda:0')
tensor(0.8288, device='cuda:0')
tensor(1.1800, device='cuda:0')
tensor(0.9087, device='cuda:0')
tensor(0.9812, device='cuda:0')
tensor(1.5204, device='cuda:0')
tensor(1.0227, device='cuda:0')
tensor(1.2768, device='cuda:0')
tensor(0.9324, device='cuda:0')
tensor(1.3828, device='cuda:0')
tensor(0.9344, device='cuda:0')
tensor(1.1314, device='cuda:0')
tensor(1.5148, device='cuda:0')
tensor(1.5460, device='cuda:0')
tensor(1.5375, device='cuda:0')
tensor(0.9756, device='cuda:0')
tensor(1.1992, device='cuda:0')
tensor(1.0488, device='cuda:0')
tensor(1.3377, device='cuda:0')
tensor(0.8492, device='cuda:0')
tensor(0.9346, device='cuda:0')
tensor(1.0675, device='cuda:0')
tensor(1.1796, device='cuda:0')
tensor(1.0977, device='cuda:0')
tensor(0.8651, device='cuda:0')
tensor(0.8300, device='cuda:0')
tensor(0.7394, device='cuda:0')
tensor(0.7040, device='cuda:0')
tensor(1.0668, device='cuda:0')
tensor(0.8646, device='cuda:0')
tensor(0.9265, device='cuda:0')
tensor(1.0518, device='cuda:0')
tensor(0.6404, device='cuda:0')
tensor(0.6002, device='cuda:0')
tensor(1.1682, device='cuda:0')
tensor(0.9368, device='cuda:0')
tensor(0.8594, device='cuda:0')
tensor(0.7946, device='cuda:0')
tensor(0.8469, device='cuda:0')
